scenario,controller,seed,cum_idle,cum_co2,bus_pct,switches,n_ticks
2,Active Inference,89,9501.0,26270596.551,79.6667,236,364
2,Active Inference,90,10927.0,26908849.873,81.57,226,363
2,Active Inference,91,8953.0,26488850.05,80.0676,239,363
2,Active Inference,92,10371.0,26898368.601,79.8658,233,364
2,Active Inference,93,9704.0,26693595.882,81.4433,230,363
2,Active Inference,94,9217.0,26254727.133,81.338,245,363
2,Active Inference,95,12684.0,26932664.798,76.5472,214,366
2,Active Inference,96,11423.0,26817274.416,80.678,234,364
2,Active Inference,97,19080.0,27341708.342,79.8635,233,363
2,Active Inference,98,8993.0,25981544.729,83.7456,229,364
2,Active Inference,99,11406.0,26892871.759,80.6122,231,364
2,Active Inference,100,8908.0,26709535.032,80.0676,232,363
3,Active Inference,1,9894.0,26541021.663,82.4138,230,363
3,Active Inference,2,9744.0,26760714.366,81.5972,238,363
3,Active Inference,3,10032.0,26295520.933,81.25,238,363
3,Active Inference,4,9794.0,26384791.503,80.9859,233,363
3,Active Inference,5,12427.0,27285969.594,81.1388,221,364
3,Active Inference,6,10100.0,26655209.841,83.6806,230,364
3,Active Inference,7,10215.0,26791114.501,80.339,239,363
3,Active Inference,8,10621.0,26562769.859,80.8219,222,363
3,Active Inference,9,9498.0,26587576.806,79.932,231,363
3,Active Inference,10,11726.0,27097091.603,80.0,226,363
3,Active Inference,11,10432.0,26993478.863,80.0,230,363
3,Active Inference,12,11573.0,27041419.916,80.4714,231,365
3,Active Inference,13,10560.0,26716471.727,78.1879,232,364
3,Active Inference,14,9968.0,26876622.09,79.0164,235,363
3,Active Inference,15,11598.0,27005143.778,82.699,225,363
3,Active Inference,16,11416.0,27221988.299,80.2676,222,364
3,Active Inference,17,9814.0,26468884.53,81.0345,238,364
3,Active Inference,18,11427.0,27034457.043,81.8493,227,363
3,Active Inference,19,8785.0,26696013.012,83.6735,244,363
3,Active Inference,20,9779.0,26711880.596,80.5369,232,365
3,Active Inference,21,9427.0,26645010.993,80.8874,237,364
3,Active Inference,22,11945.0,26768655.619,81.2709,223,364
3,Active Inference,23,8836.0,26300861.49,80.339,225,365
3,Active Inference,24,7878.0,26237092.387,79.8635,244,364
3,Active Inference,25,11438.0,26724444.028,81.6327,228,363
3,Active Inference,26,13220.0,27177136.995,79.798,210,363
3,Active Inference,27,9735.0,26556719.551,80.339,237,363
3,Active Inference,28,9877.0,26339888.826,81.0169,235,364
3,Active Inference,29,10958.0,27355365.163,79.5848,231,365
3,Active Inference,30,13538.0,27081578.082,79.3919,215,364
3,Active Inference,31,10407.0,26763440.129,80.0676,234,364
3,Active Inference,32,10014.0,26554400.83,80.5369,239,364
3,Active Inference,33,10214.0,26612042.299,82.4324,227,363
3,Active Inference,34,9350.0,26435155.481,81.57,236,363
3,Active Inference,35,11776.0,26990300.496,79.9331,230,363
3,Active Inference,36,9854.0,26638182.125,85.4671,239,363
3,Active Inference,37,9001.0,26575666.761,80.339,231,365
3,Active Inference,38,9035.0,26167751.156,80.1347,241,364
3,Active Inference,39,9901.0,26324133.058,82.7703,228,364
3,Active Inference,40,14072.0,27450545.496,83.3333,219,363
3,Active Inference,41,11340.0,27062663.876,82.1918,239,364
3,Active Inference,42,8888.0,26410490.514,81.8493,224,364
3,Active Inference,43,9128.0,26077119.115,80.9689,241,363
3,Active Inference,44,10568.0,26907143.482,82.23,233,364
3,Active Inference,45,13166.0,27435117.47,80.9524,207,367
3,Active Inference,46,10529.0,26829658.174,77.0764,232,365
3,Active Inference,47,10554.0,27013920.306,80.6897,237,363
3,Active Inference,48,9336.0,26733632.107,81.1644,231,363
3,Active Inference,49,10625.0,26608165.963,83.2765,226,363
3,Active Inference,50,10707.0,26334717.68,80.137,234,363
3,Active Inference,51,9606.0,26471809.996,78.2313,237,364
3,Active Inference,52,10371.0,26533153.612,84.1379,229,363
3,Active Inference,53,10223.0,26858880.123,80.2083,254,363
3,Active Inference,54,9016.0,26401108.827,80.6228,240,364
3,Active Inference,55,10783.0,26586215.162,82.3729,217,363
3,Active Inference,56,9753.0,26731994.564,80.8219,231,363
3,Active Inference,57,10104.0,26121439.726,78.6184,227,364
3,Active Inference,58,9954.0,26221681.358,78.1879,239,363
3,Active Inference,59,8999.0,26403320.827,82.0946,239,364
3,Active Inference,60,11491.0,27265690.228,83.6806,235,364
3,Active Inference,61,7732.0,26302169.424,84.589,237,363
3,Active Inference,62,10322.0,26749299.176,78.4512,227,364
3,Active Inference,63,13697.0,27185322.645,83.2168,222,363
3,Active Inference,64,7879.0,26473353.253,81.7869,246,365
3,Active Inference,65,8987.0,26400776.476,79.5139,236,363
3,Active Inference,66,10094.0,26511521.477,82.807,232,363
3,Active Inference,67,9638.0,26517078.501,76.7918,246,364
3,Active Inference,68,9136.0,26650509.844,80.0,243,363
3,Active Inference,69,9002.0,27255985.245,76.9231,241,363
3,Active Inference,70,9374.0,26728335.721,77.1523,246,363
3,Active Inference,71,8708.0,26640772.167,79.8611,237,364
3,Active Inference,72,9487.0,26684080.299,82.0339,245,364
3,Active Inference,73,10497.0,26231564.573,81.7241,230,363
3,Active Inference,74,11567.0,26824360.572,78.9831,219,363
3,Active Inference,75,9131.0,26683956.307,78.0405,235,365
3,Active Inference,76,10489.0,26469130.321,79.402,223,363
3,Active Inference,77,13652.0,27624391.569,83.9161,224,364
3,Active Inference,78,9471.0,26851633.722,78.3217,230,363
3,Active Inference,79,9767.0,26643433.571,80.137,233,363
3,Active Inference,80,10585.0,26744466.991,82.8179,232,363
3,Active Inference,81,12144.0,27117030.254,83.2168,223,364
3,Active Inference,82,11431.0,26637134.673,81.7869,224,363
3,Active Inference,83,10646.0,26786131.43,80.3333,237,364
3,Active Inference,84,9330.0,26386542.02,80.4714,238,363
3,Active Inference,85,9245.0,26624641.766,78.7671,248,364
3,Active Inference,86,9842.0,26508260.15,79.4521,230,363
3,Active Inference,87,9680.0,26412593.994,83.1034,231,363
3,Active Inference,88,10311.0,26732649.298,78.0405,229,364
3,Active Inference,89,12991.0,26956858.555,78.3333,227,365
3,Active Inference,90,8886.0,26778357.407,77.7027,243,363
3,Active Inference,91,8958.0,26324480.1,79.0541,238,364
3,Active Inference,92,10378.0,26823684.699,79.7297,227,364
3,Active Inference,93,10639.0,26590455.806,80.0,221,363
3,Active Inference,94,8653.0,26142613.088,81.8815,243,363
3,Active Inference,95,10341.0,26565744.893,77.0764,230,365
3,Active Inference,96,7945.0,25998341.168,80.8081,241,364
3,Active Inference,97,9360.0,26466110.219,78.5467,230,363
3,Active Inference,98,11545.0,26367026.291,81.0169,220,364
3,Active Inference,99,10842.0,26643095.337,81.5068,227,363
3,Active Inference,100,10475.0,27005546.108,82.5342,223,364
4,Active Inference,1,28632.0,28103902.943,82.1549,237,363
4,Active Inference,2,31588.0,27893012.351,81.6327,234,365
4,Active Inference,3,78627.0,30269220.528,82.1306,241,364
4,Active Inference,4,33526.0,28171074.91,81.7544,227,364
4,Active Inference,5,84971.0,30510912.748,81.3149,213,364
4,Active Inference,6,64260.0,30406993.363,85.4671,238,365
4,Active Inference,7,29275.0,28170159.143,82.3333,233,365
4,Active Inference,8,75792.0,30090291.689,81.1448,215,363
4,Active Inference,9,72714.0,30443248.13,81.1448,227,364
4,Active Inference,10,77755.0,29650509.722,80.3333,224,363
4,Active Inference,11,80101.0,30478889.069,80.0,248,364
4,Active Inference,12,75404.0,29970328.809,80.7432,229,364
4,Active Inference,13,75798.0,30044955.74,79.322,229,363
4,Active Inference,14,72512.0,30309875.356,81.759,237,363
4,Active Inference,15,93050.0,31146848.527,85.1724,213,363
4,Active Inference,16,36113.0,28665204.816,78.9298,228,363
4,Active Inference,17,72587.0,29484847.631,81.0345,243,363
4,Active Inference,18,25567.0,28262609.077,80.2013,236,364
4,Active Inference,19,32032.0,28163296.93,84.2282,241,363
4,Active Inference,20,88199.0,30041362.149,80.8081,232,364
4,Active Inference,21,69647.0,30139995.006,80.0676,239,364
4,Active Inference,22,72126.0,30140763.508,78.6667,230,364
4,Active Inference,23,71594.0,30672133.284,82.8767,224,364
4,Active Inference,24,77606.0,30772644.187,82.1918,230,365
4,Active Inference,25,75232.0,29902597.59,81.0345,232,364
4,Active Inference,26,32575.0,28863002.304,81.7276,214,363
4,Active Inference,27,69531.0,30137367.911,82.3129,224,363
4,Active Inference,28,71561.0,29719661.679,83.6735,227,364
4,Active Inference,29,73988.0,30346856.404,79.1096,237,366
4,Active Inference,30,82885.0,30660028.413,82.4324,217,364
4,Active Inference,31,79016.0,30345298.008,83.4483,236,363
4,Active Inference,32,95855.0,30110102.783,81.2925,227,364
4,Active Inference,33,26781.0,27912594.868,80.9524,237,363
4,Active Inference,34,74500.0,29872354.288,82.8859,238,364
4,Active Inference,35,39120.0,28374204.892,81.6667,229,363
4,Active Inference,36,70751.0,29956541.002,85.034,249,364
4,Active Inference,37,70013.0,30078414.896,79.5302,236,364
4,Active Inference,38,73197.0,29123877.988,82.2526,248,363
4,Active Inference,39,31412.0,28252123.035,80.7432,218,364
4,Active Inference,40,29373.0,27774575.118,85.034,234,363
4,Active Inference,41,88086.0,30142650.17,83.8488,236,363
4,Active Inference,42,29347.0,27990312.547,80.2721,232,365
4,Active Inference,43,34970.0,27711685.535,80.756,244,363
4,Active Inference,44,68974.0,29213798.571,81.0997,246,363
4,Active Inference,45,75644.0,30903218.16,81.2925,215,365
4,Active Inference,46,72266.0,29978566.661,78.4512,228,364
4,Active Inference,47,26030.0,28553100.489,82.5342,231,365
4,Active Inference,48,78060.0,30210480.152,79.4521,230,363
4,Active Inference,49,32030.0,27897321.283,85.274,219,363
4,Active Inference,50,24091.0,28353029.143,81.8182,232,364
4,Active Inference,51,78707.0,30657208.521,82.8283,230,365
4,Active Inference,52,94360.0,30073486.417,84.1216,244,363
4,Active Inference,53,29639.0,28335314.385,81.25,257,364
4,Active Inference,54,76822.0,29197846.39,82.1053,239,364
4,Active Inference,55,73361.0,29311785.427,82.1306,216,363
4,Active Inference,56,39095.0,29481884.87,81.8792,231,365
4,Active Inference,57,77923.0,30221254.711,80.198,213,363
4,Active Inference,58,74231.0,29280753.458,78.9831,243,363
4,Active Inference,59,79086.0,29812391.125,82.9352,233,363
4,Active Inference,60,49280.0,29929029.874,81.8815,244,365
4,Active Inference,61,25447.0,28112003.667,84.4068,246,363
4,Active Inference,62,61303.0,29340977.774,81.4189,228,364
4,Active Inference,63,83777.0,30390596.213,82.7586,228,365
4,Active Inference,64,75841.0,29856252.647,83.6237,235,363
4,Active Inference,65,71405.0,29819321.295,81.0345,231,363
4,Active Inference,66,33105.0,29079148.146,81.5972,231,364
4,Active Inference,67,81953.0,29832839.61,79.5848,251,363
4,Active Inference,68,71183.0,30153481.106,78.9298,238,363
4,Active Inference,69,76085.0,30480651.055,76.4505,242,363
4,Active Inference,70,23045.0,28016930.074,79.7386,237,367
4,Active Inference,71,78712.0,30177579.817,78.8927,234,363
4,Active Inference,72,29861.0,27762005.323,84.6939,241,364
4,Active Inference,73,73627.0,29872050.931,79.1809,227,363
4,Active Inference,74,39355.0,27980612.966,80.5369,228,363
4,Active Inference,75,71111.0,29708826.148,81.3559,236,363
4,Active Inference,76,80422.0,30648286.834,83.9465,221,363
4,Active Inference,77,86479.0,31031415.539,84.083,227,363
4,Active Inference,78,22998.0,28359834.995,80.0,235,363
4,Active Inference,79,67764.0,29508233.747,80.137,240,363
4,Active Inference,80,79583.0,30208699.296,84.5361,227,363
4,Active Inference,81,46603.0,29126078.774,83.9721,226,363
4,Active Inference,82,36727.0,27802515.283,83.6735,225,364
4,Active Inference,83,72779.0,30563394.398,81.7568,229,363
4,Active Inference,84,75543.0,30083289.722,81.2081,229,363
4,Active Inference,85,70166.0,29475457.003,78.6207,239,364
4,Active Inference,86,77200.0,29353194.884,81.57,240,363
4,Active Inference,87,72732.0,29669033.735,82.9268,238,363
4,Active Inference,88,37128.0,29638733.608,78.2313,230,363
4,Active Inference,89,81026.0,30745467.776,78.7375,219,363
4,Active Inference,90,29757.0,28563476.741,80.1347,234,365
4,Active Inference,91,31152.0,28291559.51,83.5616,236,364
4,Active Inference,92,70807.0,30390256.745,81.4189,229,364
4,Active Inference,93,70750.0,29594501.542,84.375,240,364
4,Active Inference,94,69124.0,29972544.333,82.4742,227,364
4,Active Inference,95,76061.0,30315364.096,79.2642,236,364
4,Active Inference,96,75626.0,29961019.177,82.3729,234,363
4,Active Inference,97,69870.0,29395348.717,80.6897,237,363
4,Active Inference,98,25068.0,27762127.883,83.165,221,364
4,Active Inference,99,75111.0,29403577.889,80.3448,235,363
4,Active Inference,100,73920.0,29997437.931,82.0339,222,365
