scenario,controller,seed,cum_idle,cum_co2,bus_pct,switches,n_ticks
3,Rule-Based,44,13334.000,27222890.261,88.0952,139,364
3,Rule-Based,45,15916.000,28209083.867,89.7959,131,364
3,Rule-Based,46,14237.000,27877054.156,88.7755,139,364
3,Rule-Based,47,14370.000,27986186.000,87.7133,137,364
3,Rule-Based,48,15082.000,27767515.574,89.6552,133,364
3,Rule-Based,49,14261.000,27961195.688,88.8136,135,364
3,Rule-Based,50,15192.000,27650862.247,85.1852,131,364
3,Rule-Based,51,15033.000,27726517.181,87.3720,131,364
3,Rule-Based,52,14270.000,27595920.600,88.6986,135,364
3,Rule-Based,53,14694.000,27621600.764,87.9725,133,364
3,Rule-Based,54,14241.000,27648210.738,87.7133,135,364
3,Rule-Based,55,13854.000,27532596.966,91.3495,139,364
3,Rule-Based,56,13580.000,27296347.323,88.4615,133,364
3,Rule-Based,57,13623.000,27491042.046,87.2852,139,364
3,Rule-Based,58,14348.000,27600183.894,88.3959,135,364
3,Rule-Based,59,14613.000,27928515.672,89.1986,135,364
3,Rule-Based,60,14655.000,27803857.159,87.9725,133,364
3,Rule-Based,61,14741.000,27489825.049,87.4576,131,364
3,Rule-Based,62,15157.000,28118574.494,87.6289,133,364
3,Rule-Based,63,17555.000,28289347.250,86.3014,123,364
3,Rule-Based,64,15285.000,27848776.727,87.2852,133,364
3,Rule-Based,65,13602.000,27331448.048,87.0748,135,364
3,Rule-Based,66,14452.000,27955939.827,88.6986,135,364
3,Rule-Based,67,15235.000,27977397.314,86.5979,131,364
3,Rule-Based,68,12607.000,27274816.428,89.6194,139,364
3,Rule-Based,69,14586.000,27915116.255,87.2414,131,364
3,Rule-Based,70,14182.000,27717711.907,89.3471,135,364
3,Rule-Based,71,13527.000,27412393.248,88.8502,139,364
3,Rule-Based,72,14908.000,27724178.382,88.7755,135,364
3,Rule-Based,73,13690.000,27610229.554,90.6574,137,364
3,Rule-Based,74,14379.000,27489916.451,88.5813,135,364
3,Rule-Based,75,13851.000,27764581.603,89.4198,137,364
3,Rule-Based,76,15487.000,28104137.139,89.3471,131,364
3,Rule-Based,77,14532.000,27572757.896,86.1111,135,364
3,Rule-Based,78,14720.000,28117984.335,89.8649,137,364
3,Rule-Based,79,14431.000,27753850.522,88.3562,135,364
3,Rule-Based,80,16298.000,27784250.042,88.7755,131,364
3,Rule-Based,81,14155.000,27830885.598,90.4110,135,364
3,Rule-Based,82,16278.000,28135683.943,87.0748,131,364
3,Rule-Based,83,13619.000,27497903.666,88.2353,137,364
3,Rule-Based,84,14654.000,28106729.309,88.3959,135,364
3,Rule-Based,85,14781.000,27723570.597,89.0034,135,364
3,Rule-Based,86,14837.000,28067111.925,88.9655,135,364
3,Rule-Based,87,13354.000,27606895.164,86.8243,137,364
3,Rule-Based,88,14172.000,27654791.520,86.1486,133,364
3,Rule-Based,89,13562.000,27474129.615,87.9310,137,364
3,Rule-Based,90,13460.000,27541814.670,88.9273,139,364
3,Rule-Based,91,12619.000,27373120.198,89.3103,139,364
3,Rule-Based,92,13741.000,27344058.365,87.1972,135,364
3,Rule-Based,93,14959.000,27543309.167,89.2734,133,364
3,Rule-Based,94,13975.000,27401391.881,88.6986,131,364
3,Rule-Based,95,15154.000,27957979.645,89.0785,133,364
3,Rule-Based,96,15005.000,27666526.683,87.1528,133,364
3,Rule-Based,97,15270.000,27754459.510,88.4354,133,364
3,Rule-Based,98,15024.000,27887221.350,89.7260,137,364
3,Rule-Based,99,14741.000,27503262.956,89.4558,133,364
3,Rule-Based,100,15078.000,27723424.011,86.5320,133,364
3,Active Inference,1,9894.000,26541021.663,82.4138,230,363
3,Active Inference,2,9744.000,26760714.366,81.5972,238,363
3,Active Inference,3,10032.000,26295520.933,81.2500,238,363
3,Active Inference,4,9794.000,26384791.503,80.9859,233,363
3,Active Inference,5,12427.000,27285969.594,81.1388,221,364
3,Active Inference,6,10100.000,26655209.841,83.6806,230,364
3,Active Inference,7,10215.000,26791114.501,80.3390,239,363
3,Active Inference,8,10621.000,26562769.859,80.8219,222,363
3,Active Inference,9,9498.000,26587576.806,79.9320,231,363
3,Active Inference,10,11726.000,27097091.603,80.0000,226,363
3,Active Inference,11,10432.000,26993478.863,80.0000,230,363
3,Active Inference,12,11573.000,27041419.916,80.4714,231,365
3,Active Inference,13,10560.000,26716471.727,78.1879,232,364
3,Active Inference,14,9968.000,26876622.090,79.0164,235,363
3,Active Inference,15,11598.000,27005143.778,82.6990,225,363
3,Active Inference,16,11416.000,27221988.299,80.2676,222,364
3,Active Inference,17,9814.000,26468884.530,81.0345,238,364
3,Active Inference,18,11427.000,27034457.043,81.8493,227,363
3,Active Inference,19,8785.000,26696013.012,83.6735,244,363
3,Active Inference,20,9779.000,26711880.596,80.5369,232,365
3,Active Inference,21,9427.000,26645010.993,80.8874,237,364
3,Active Inference,22,11945.000,26768655.619,81.2709,223,364
3,Active Inference,23,8836.000,26300861.490,80.3390,225,365
3,Active Inference,24,7878.000,26237092.387,79.8635,244,364
3,Active Inference,25,11438.000,26724444.028,81.6327,228,363
3,Active Inference,26,13220.000,27177136.995,79.7980,210,363
3,Active Inference,27,9735.000,26556719.551,80.3390,237,363
3,Active Inference,28,9877.000,26339888.826,81.0169,235,364
3,Active Inference,29,10958.000,27355365.163,79.5848,231,365
3,Active Inference,30,13538.000,27081578.082,79.3919,215,364
3,Active Inference,31,10407.000,26763440.129,80.0676,234,364
3,Active Inference,32,10014.000,26554400.830,80.5369,239,364
3,Active Inference,33,10214.000,26612042.299,82.4324,227,363
3,Active Inference,34,9350.000,26435155.481,81.5700,236,363
3,Active Inference,35,11776.000,26990300.496,79.9331,230,363
3,Active Inference,36,9854.000,26638182.125,85.4671,239,363
3,Active Inference,37,9001.000,26575666.761,80.3390,231,365
3,Active Inference,38,9035.000,26167751.156,80.1347,241,364
3,Active Inference,39,9901.000,26324133.058,82.7703,228,364
3,Active Inference,40,14072.000,27450545.496,83.3333,219,363
3,Active Inference,41,11340.000,27062663.876,82.1918,239,364
3,Active Inference,42,8888.000,26410490.514,81.8493,224,364
3,Active Inference,43,9128.000,26077119.115,80.9689,241,363
3,Active Inference,44,10568.000,26907143.482,82.2300,233,364
3,Active Inference,45,13166.000,27435117.470,80.9524,207,367
3,Active Inference,46,10529.000,26829658.174,77.0764,232,365
3,Active Inference,47,10554.000,27013920.306,80.6897,237,363
3,Active Inference,48,9336.000,26733632.107,81.1644,231,363
3,Active Inference,49,10625.000,26608165.963,83.2765,226,363
3,Active Inference,50,10707.000,26334717.680,80.1370,234,363
3,Active Inference,51,9606.000,26471809.996,78.2313,237,364
3,Active Inference,52,10371.000,26533153.612,84.1379,229,363
3,Active Inference,53,10223.000,26858880.123,80.2083,254,363
3,Active Inference,54,9016.000,26401108.827,80.6228,240,364
3,Active Inference,55,10783.000,26586215.162,82.3729,217,363
3,Active Inference,56,9753.000,26731994.564,80.8219,231,363
3,Active Inference,57,10104.000,26121439.726,78.6184,227,364
3,Active Inference,58,9954.000,26221681.358,78.1879,239,363
3,Active Inference,59,8999.000,26403320.827,82.0946,239,364
3,Active Inference,60,11491.000,27265690.228,83.6806,235,364
3,Active Inference,61,7732.000,26302169.424,84.5890,237,363
3,Active Inference,62,10322.000,26749299.176,78.4512,227,364
3,Active Inference,63,13697.000,27185322.645,83.2168,222,363
3,Active Inference,64,7879.000,26473353.253,81.7869,246,365
3,Active Inference,65,8987.000,26400776.476,79.5139,236,363
3,Active Inference,66,10094.000,26511521.477,82.8070,232,363
3,Active Inference,67,9638.000,26517078.501,76.7918,246,364
3,Active Inference,68,9136.000,26650509.844,80.0000,243,363
3,Active Inference,69,9002.000,27255985.245,76.9231,241,363
3,Active Inference,70,9374.000,26728335.721,77.1523,246,363
3,Active Inference,71,8708.000,26640772.167,79.8611,237,364
3,Active Inference,72,9487.000,26684080.299,82.0339,245,364
3,Active Inference,73,10497.000,26231564.573,81.7241,230,363
3,Active Inference,74,11567.000,26824360.572,78.9831,219,363
3,Active Inference,75,9131.000,26683956.307,78.0405,235,365
3,Active Inference,76,10489.000,26469130.321,79.4020,223,363
3,Active Inference,77,13652.000,27624391.569,83.9161,224,364
3,Active Inference,78,9471.000,26851633.722,78.3217,230,363
3,Active Inference,79,9767.000,26643433.571,80.1370,233,363
3,Active Inference,80,10585.000,26744466.991,82.8179,232,363
3,Active Inference,81,12144.000,27117030.254,83.2168,223,364
3,Active Inference,82,11431.000,26637134.673,81.7869,224,363
3,Active Inference,83,10646.000,26786131.430,80.3333,237,364
3,Active Inference,84,9330.000,26386542.020,80.4714,238,363
3,Active Inference,85,9245.000,26624641.766,78.7671,248,364
3,Active Inference,86,9842.000,26508260.150,79.4521,230,363
3,Active Inference,87,9680.000,26412593.994,83.1034,231,363
3,Active Inference,88,10311.000,26732649.298,78.0405,229,364
3,Active Inference,89,12991.000,26956858.555,78.3333,227,365
3,Active Inference,90,8886.000,26778357.407,77.7027,243,363
3,Active Inference,91,8958.000,26324480.100,79.0541,238,364
3,Active Inference,92,10378.000,26823684.699,79.7297,227,364
3,Active Inference,93,10639.000,26590455.806,80.0000,221,363
3,Active Inference,94,8653.000,26142613.088,81.8815,243,363
3,Active Inference,95,10341.000,26565744.893,77.0764,230,365
3,Active Inference,96,7945.000,25998341.168,80.8081,241,364
3,Active Inference,97,9360.000,26466110.219,78.5467,230,363
3,Active Inference,98,11545.000,26367026.291,81.0169,220,364
3,Active Inference,99,10842.000,26643095.337,81.5068,227,363
3,Active Inference,100,10475.000,27005546.108,82.5342,223,364
3,DQN,1,11062.000,27047344.939,90.9396,194,364
3,DQN,2,11505.000,27004124.221,91.1565,194,364
3,DQN,3,11485.000,27368627.698,89.6321,194,364
3,DQN,4,11299.000,27207522.798,91.9192,194,364
3,DQN,5,11299.000,27194645.573,89.8990,198,365
3,DQN,6,10971.000,27021621.954,87.8289,202,364
3,DQN,7,11228.000,27137586.951,90.6040,194,364
3,DQN,8,11998.000,27677898.080,89.2617,198,364
3,DQN,9,12474.000,27342122.192,91.1565,182,364
3,DQN,10,11439.000,27083605.509,91.8919,198,364
3,DQN,11,12227.000,27396972.563,91.0299,188,364
3,DQN,12,10474.000,27173013.013,90.3333,200,364
3,DQN,13,11104.000,27281126.765,90.6040,198,363
3,DQN,14,11601.000,26776789.638,90.9396,194,363
3,DQN,15,11003.000,27497908.946,90.5405,194,364
3,DQN,16,11271.000,27080576.615,92.0962,194,364
3,DQN,17,10978.000,26694359.291,91.4676,198,363
3,DQN,18,11557.000,26939577.691,90.5405,192,364
3,DQN,19,11584.000,26935115.894,89.8649,198,363
3,DQN,20,10978.000,26781347.788,90.7850,198,364
3,DQN,21,10816.000,26677563.595,89.5270,198,363
3,DQN,22,12186.000,27383326.151,91.4966,192,364
3,DQN,23,10270.000,26949554.784,90.6040,202,364
3,DQN,24,12147.000,27003953.241,89.1089,194,364
3,DQN,25,11414.000,26796962.126,91.0653,194,364
3,DQN,26,12267.000,27586613.301,90.3974,196,363
3,DQN,27,12239.000,27340869.253,91.4966,196,364
3,DQN,28,10116.000,26904179.941,90.1695,208,364
3,DQN,29,11377.000,26929183.316,91.2162,200,364
3,DQN,30,10590.000,27066319.803,91.8644,196,364
3,DQN,31,10844.000,26951729.779,91.2162,200,363
3,DQN,32,10316.000,26643828.301,89.3688,202,364
3,DQN,33,10941.000,27086255.610,92.4658,202,363
3,DQN,34,12329.000,27232271.267,89.6667,198,364
3,DQN,35,10895.000,27065976.784,90.5724,196,363
3,DQN,36,11155.000,26931063.315,90.5724,198,364
3,DQN,37,11714.000,27328549.527,90.3654,194,364
3,DQN,38,11510.000,27119720.617,90.7850,188,363
3,DQN,39,11056.000,26797481.541,90.6977,198,365
3,DQN,40,11057.000,26933532.624,89.2617,190,364
3,DQN,41,10213.000,26728278.986,90.0000,206,363
3,DQN,42,10848.000,26918256.363,90.6040,198,365
3,DQN,43,11741.000,26988854.498,91.2162,190,364
3,DQN,44,12840.000,27472429.593,89.5623,194,363
3,DQN,45,11026.000,26741944.609,90.4437,194,364
3,DQN,46,11340.000,27144133.866,90.9091,200,365
3,DQN,47,11027.000,26954281.815,90.5405,194,364
3,DQN,48,10608.000,27025888.666,89.9666,200,363
3,DQN,49,10483.000,27194790.673,90.2357,202,364
3,DQN,50,11667.000,26978281.796,90.9396,200,363
3,DQN,51,11390.000,27142020.862,91.0959,198,364
3,DQN,52,10189.000,27050905.869,90.8475,204,364
3,DQN,53,11219.000,27175841.889,89.6667,194,363
3,DQN,54,11264.000,26732986.244,89.6321,194,364
3,DQN,55,11311.000,27114680.526,89.5623,190,363
3,DQN,56,11236.000,27261823.240,89.5973,192,364
3,DQN,57,13013.000,27565650.029,91.0959,188,363
3,DQN,58,11317.000,26969762.941,89.5623,200,363
3,DQN,59,10917.000,27316654.175,90.5724,190,363
3,DQN,60,10956.000,27183437.487,90.0000,194,364
3,DQN,61,10983.000,27004091.413,91.8644,196,363
3,DQN,62,11043.000,27152927.646,90.6355,198,364
3,DQN,63,11160.000,27126001.897,90.5085,196,363
3,DQN,64,11746.000,27159344.460,90.0332,196,364
3,DQN,65,10914.000,26940733.400,89.8990,196,363
3,DQN,66,10002.000,27057912.470,90.6040,204,364
3,DQN,67,11866.000,27536210.864,89.6667,194,364
3,DQN,68,11643.000,27368246.326,89.2617,196,363
3,DQN,69,11187.000,27052178.421,91.6107,196,364
3,DQN,70,10582.000,27102077.781,90.8784,198,364
3,DQN,71,11225.000,26932294.940,90.5405,190,364
3,DQN,72,10909.000,26927330.743,91.1263,194,363
3,DQN,73,9562.000,26778771.168,90.6667,204,363
3,DQN,74,11364.000,27163472.691,88.7372,198,364
3,DQN,75,10429.000,26882402.499,90.8784,204,363
3,DQN,76,10803.000,26769217.385,89.8990,200,364
3,DQN,77,11239.000,27082165.879,89.5973,202,363
3,DQN,78,12553.000,27432236.814,88.9632,190,363
3,DQN,79,10789.000,27095683.947,90.6355,202,363
3,DQN,80,11737.000,27002444.022,92.8328,188,364
3,DQN,81,11843.000,27191229.072,88.7417,192,363
3,DQN,82,11983.000,27502199.960,91.5254,192,363
3,DQN,83,11622.000,26767133.233,91.4676,192,363
3,DQN,84,11609.000,27130516.146,91.4089,188,364
3,DQN,85,11328.000,27172234.689,90.9091,200,363
3,DQN,86,11730.000,27331872.099,90.6040,184,363
3,DQN,87,11446.000,27242859.493,91.2162,192,364
3,DQN,88,11340.000,26750525.628,91.1864,198,363
3,DQN,89,11003.000,27099904.319,91.4384,190,364
3,DQN,90,11695.000,27041713.381,90.8784,192,363
3,DQN,91,12587.000,27293210.489,91.2162,190,363
3,DQN,92,9950.000,27016346.325,90.2357,208,364
3,DQN,93,11629.000,27106934.543,89.8649,198,364
3,DQN,94,11073.000,26984439.602,90.5085,198,363
3,DQN,95,10874.000,26857769.876,90.9091,206,364
3,DQN,96,10353.000,26826799.929,89.6667,200,364
3,DQN,97,11819.000,27314286.412,89.4389,194,363
3,DQN,98,10466.000,26719807.225,90.2027,196,364
3,DQN,99,11730.000,26962427.111,90.3448,192,363
3,DQN,100,11564.000,27094669.393,91.6667,204,363
