scenario,controller,seed,cum_idle,cum_co2,bus_pct,switches,n_ticks
2,DQN,58,10045.000,26990730.879,91.7808,198,363
2,DQN,59,11191.000,27113117.129,91.1864,194,363
2,DQN,60,12173.000,27704251.957,89.2617,196,365
2,DQN,61,11040.000,27108889.309,92.0690,194,363
2,DQN,62,10461.000,27053223.431,91.4384,200,363
2,DQN,63,10364.000,26995462.896,89.8990,206,363
2,DQN,64,11183.000,27328175.239,88.7755,202,364
2,DQN,65,11512.000,27220094.822,90.2027,192,364
2,DQN,66,10447.000,27089829.948,90.8475,200,363
2,DQN,67,11953.000,27304037.437,89.9329,196,364
2,DQN,68,10645.000,27210302.268,90.5085,210,363
2,DQN,69,10010.000,27049646.292,89.2617,200,363
2,DQN,70,11915.000,27231707.922,90.8475,186,364
2,DQN,71,10526.000,27047810.357,91.8644,196,363
2,DQN,72,9787.000,26579142.139,91.4384,198,363
2,DQN,73,11061.000,27190716.118,88.7417,196,363
2,DQN,74,12229.000,27676899.131,90.7534,192,364
2,DQN,75,10707.000,26992870.568,90.3780,194,364
2,DQN,76,10797.000,27040456.512,90.2027,196,363
2,DQN,77,10815.000,26969123.814,90.1024,194,363
2,DQN,78,9966.000,26912061.415,91.5825,204,363
2,DQN,79,10412.000,26994873.878,90.2685,202,363
2,DQN,80,10382.000,26795311.318,90.0332,198,364
2,DQN,81,10378.000,27064540.208,91.8644,202,363
2,DQN,82,11024.000,27065431.921,89.8305,200,364
2,DQN,83,10189.000,26784591.881,89.3333,200,364
2,DQN,84,11472.000,27229397.811,88.7043,198,364
2,DQN,85,11175.000,27263068.529,91.4384,202,364
2,DQN,86,10156.000,27056331.872,90.8784,202,363
2,DQN,87,11081.000,27293087.531,90.8475,206,364
2,DQN,88,12494.000,27204643.318,90.9396,188,364
2,DQN,89,10794.000,26897300.900,92.0962,192,364
2,DQN,90,11607.000,27343964.001,90.2027,198,363
2,DQN,91,10525.000,26993104.377,90.9699,200,363
2,DQN,92,10675.000,26904115.309,90.6040,196,363
2,DQN,93,12233.000,27238095.859,88.8889,188,364
2,DQN,94,10978.000,26852265.134,91.8919,198,363
2,DQN,95,11361.000,26765399.528,89.9329,196,364
2,DQN,96,10996.000,26747463.578,90.5085,190,363
2,DQN,97,11124.000,27096797.840,90.4762,196,363
2,DQN,98,10094.000,26826812.334,90.0344,200,364
2,DQN,99,9290.000,26623026.666,90.1695,214,363
2,DQN,100,10033.000,26904377.749,92.0962,204,364
