scenario,controller,seed,ttime,North_CO2,East_CO2,vehicles_NS,vehicles_EW,observed_NS,observed_EW,bus_count_NS,bus_count_EW,phase,idle_time_NS,idle_time_EW
2,Active Inference,29,3510.0,0.0,28334.11101184082,0,3,0,3,0,0,0,0.0,0.0
2,Active Inference,29,3520.0,25614.140353021263,22056.735829580575,2,5,1,5,1,0,2,0.0,0.0
2,Active Inference,29,3530.0,9316.362785802261,2339.4276338321147,2,2,2,2,1,0,0,0.0,0.0
2,Active Inference,29,3540.0,8609.026649368396,5249.244635719838,2,2,2,2,0,0,2,0.0,7.0
2,Active Inference,29,3550.0,5672.4356767260615,0.0,2,0,2,0,0,0,0,0.0,0.0
2,Active Inference,29,3560.0,0.0,1943.6220059715847,0,2,0,2,0,0,2,0.0,0.0
2,Active Inference,29,3570.0,0.0,21246.205043313505,0,1,0,1,0,1,0,0.0,0.0
2,Active Inference,29,3580.0,5161.788733394904,20133.506333971774,1,3,1,2,0,1,2,0.0,0.0
2,Active Inference,29,3590.0,3188.0700064374223,8072.162583223413,1,2,1,2,0,0,0,0.0,0.0
2,Active Inference,29,3600.0,0.0,33464.31678051358,0,5,0,5,0,1,2,0.0,5.0
2,Active Inference,29,3610.0,0.0,24968.616332804206,0,3,0,3,0,1,2,0.0,0.0
2,Active Inference,29,3620.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2,Active Inference,29,3630.0,0.0,0.0,0,0,0,0,0,0,2,0.0,0.0
2,Active Inference,30,10.0,19072.422905200154,7053.921951013446,5,4,4,4,1,0,2,0.0,0.0
2,Active Inference,30,20.0,29027.082842080406,4146.563568644672,6,2,3,2,1,0,0,0.0,0.0
2,Active Inference,30,30.0,13177.140174099495,5249.444444444444,1,2,1,2,0,0,2,0.0,16.0
2,Active Inference,30,40.0,7380.662052908369,0.0,1,0,1,0,0,0,0,4.0,0.0
2,Active Inference,30,50.0,0.0,6975.983459562882,0,2,0,2,0,0,2,0.0,0.0
2,Active Inference,30,60.0,0.0,11216.694059490583,0,3,0,3,0,0,0,0.0,0.0
2,Active Inference,30,70.0,3497.496629744211,53144.261625842875,1,6,1,4,0,0,2,0.0,4.0
2,Active Inference,30,80.0,2263.7557269108383,41760.10350614232,1,4,1,4,0,0,0,0.0,0.0
2,Active Inference,30,90.0,0.0,12629.926810955865,0,4,0,4,0,0,2,0.0,19.0
2,Active Inference,30,100.0,0.0,11900.881160027055,0,2,0,2,0,0,0,0.0,0.0
2,Active Inference,30,110.0,6278.957332022365,1878.7326616535981,2,2,2,2,0,0,2,0.0,0.0
2,Active Inference,30,120.0,3339.8635014732317,6625.435277735249,3,2,3,2,0,0,0,0.0,0.0
2,Active Inference,30,130.0,1803.422653970255,0.0,1,2,1,2,0,0,2,0.0,0.0
2,Active Inference,30,140.0,19717.451407207904,5249.444444444444,2,2,2,2,0,0,0,1.0,0.0
2,Active Inference,30,150.0,7490.118319941825,4573.659042229235,1,2,1,2,0,0,2,0.0,0.0
2,Active Inference,30,160.0,7239.401544686944,0.0,1,0,1,0,0,0,0,1.0,0.0
2,Active Inference,30,170.0,0.0,8917.511620148887,0,1,0,1,0,0,2,0.0,0.0
2,Active Inference,30,180.0,10437.825915628566,40575.45711943792,1,3,1,3,0,0,0,0.0,0.0
2,Active Inference,30,190.0,0.0,55345.509280364524,1,6,1,3,0,1,2,0.0,0.0
2,Active Inference,30,200.0,21696.282999423656,24188.715361729126,3,3,3,3,0,1,2,7.0,0.0
2,Active Inference,30,210.0,7320.868561855603,38640.82779502752,3,2,3,2,0,1,0,17.0,0.0
2,Active Inference,30,220.0,10038.565634028659,28819.736530383077,1,2,1,2,1,1,2,0.0,0.0
2,Active Inference,30,230.0,17966.00984898617,31242.423398435312,2,4,2,4,1,0,0,0.0,0.0
2,Active Inference,30,240.0,3003.36389663363,11140.83917692141,1,5,1,5,0,1,2,0.0,0.0
2,Active Inference,30,250.0,2624.703417769611,30173.781911459624,1,1,1,1,0,1,0,4.0,0.0
2,Active Inference,30,260.0,0.0,0.0,0,1,0,1,0,1,2,0.0,0.0
2,Active Inference,30,270.0,0.0,13362.831677533792,0,2,0,2,0,0,0,0.0,0.0
2,Active Inference,30,280.0,10180.123007763737,16996.974381056963,3,4,3,4,0,0,2,0.0,0.0
2,Active Inference,30,290.0,3747.0614433795276,32533.1734088455,3,3,3,2,0,1,0,0.0,0.0
2,Active Inference,30,300.0,7380.555555555556,17558.67874786599,1,3,1,3,0,1,2,0.0,6.0
2,Active Inference,30,310.0,38045.130304432285,14620.872898088099,2,2,2,2,0,0,0,0.0,0.0
2,Active Inference,30,320.0,43320.22841629982,4690.151172535259,2,2,2,2,0,0,2,0.0,0.0
2,Active Inference,30,330.0,17990.52530651965,13840.573651994924,4,2,4,2,1,0,0,6.0,0.0
2,Active Inference,30,340.0,29762.84369738424,6296.099157867997,2,2,2,2,1,0,0,0.0,0.0
2,Active Inference,30,350.0,11518.631523624357,14316.04903535534,1,4,1,4,1,0,2,0.0,9.0
2,Active Inference,30,360.0,5286.111111111111,37359.62004593533,1,3,1,2,1,0,0,7.0,0.0
2,Active Inference,30,370.0,21097.845806239584,36138.812713622094,3,4,3,4,1,1,2,0.0,7.0
2,Active Inference,30,380.0,14204.413766873628,70946.77504092082,4,7,4,7,1,2,0,0.0,0.0
2,Active Inference,30,390.0,0.0,55601.49646869697,0,7,0,7,0,2,2,0.0,8.0
2,Active Inference,30,400.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0
2,Active Inference,30,410.0,0.0,0.0,0,0,0,0,0,0,2,0.0,0.0
2,Active Inference,30,420.0,3765.547425237938,45255.01205088843,1,5,1,5,0,1,2,0.0,0.0
2,Active Inference,30,430.0,3226.8389326685606,19169.878797147612,1,5,1,5,0,1,2,0.0,0.0
2,Active Inference,30,440.0,34095.049286194684,0.0,4,0,3,0,1,0,2,2.0,0.0
2,Active Inference,30,450.0,30104.64957024967,15783.48160469286,5,3,5,3,2,0,0,12.0,0.0
2,Active Inference,30,460.0,25790.02859592936,32600.31575743609,2,3,2,3,1,0,0,0.0,0.0
2,Active Inference,30,470.0,27367.151154525942,8169.442707862696,3,5,3,4,0,0,2,0.0,2.0
2,Active Inference,30,480.0,22248.86106625491,0.0,3,0,3,0,0,0,0,1.0,0.0
2,Active Inference,30,490.0,0.0,24489.667271614835,0,3,0,2,0,0,2,0.0,0.0
2,Active Inference,30,500.0,0.0,38471.2988910778,0,4,0,4,0,0,2,0.0,0.0
2,Active Inference,30,510.0,13819.361102517298,39592.96365135418,4,3,4,3,0,0,0,0.0,0.0
2,Active Inference,30,520.0,3034.9140598069293,32608.078209333045,3,6,3,2,0,1,2,0.0,0.0
2,Active Inference,30,530.0,7869.2051548189465,13694.986270457264,3,3,3,2,0,1,2,12.0,0.0
2,Active Inference,30,540.0,7874.166666666666,10572.222222222223,3,2,3,2,0,2,0,42.0,0.0
2,Active Inference,30,550.0,7846.197532049875,75604.69597601266,1,6,1,4,0,2,2,0.0,0.0
2,Active Inference,30,560.0,2973.5323346972023,36821.25582209063,1,6,1,4,0,2,0,0.0,0.0
2,Active Inference,30,570.0,0.0,20991.496093979687,0,6,0,5,0,2,2,0.0,26.0
2,Active Inference,30,580.0,24622.904474925184,0.0,3,0,2,0,1,0,2,0.0,0.0
2,Active Inference,30,590.0,18879.045657557126,6499.468906375485,4,4,4,4,1,0,0,0.0,0.0
2,Active Inference,30,600.0,0.0,8697.427923945766,1,4,1,3,0,0,2,0.0,0.0
2,Active Inference,30,610.0,2624.722222222222,0.0,1,0,1,0,0,0,0,10.0,0.0
2,Active Inference,30,620.0,23705.06433079959,37869.57438439563,1,4,1,4,1,2,2,0.0,0.0
2,Active Inference,30,630.0,15336.447293178466,48270.21388448911,2,5,2,5,1,3,0,0.0,0.0
2,Active Inference,30,640.0,5249.444444444444,24784.02134521529,2,5,2,4,0,3,2,0.0,2.0
2,Active Inference,30,650.0,4724.620477004486,24210.328264727785,2,3,2,3,0,0,2,0.0,0.0
2,Active Inference,30,660.0,24583.89712029372,17750.032526201914,4,3,3,2,0,0,0,2.0,0.0
2,Active Inference,30,670.0,13874.355129887443,20660.94869668796,2,4,2,4,0,1,2,0.0,2.0
2,Active Inference,30,680.0,23364.28292206835,10380.215316203397,3,3,3,2,1,1,0,5.0,0.0
2,Active Inference,30,690.0,18537.57834822825,7635.98512603206,2,3,2,3,2,1,2,0.0,2.0
2,Active Inference,30,700.0,33277.26834181192,22136.563014440042,3,4,3,4,2,0,0,0.0,0.0
2,Active Inference,30,710.0,12381.836264477732,51031.99824985319,4,6,2,6,1,2,0,0.0,0.0
2,Active Inference,30,720.0,0.0,35608.43527290193,0,6,0,6,0,2,2,0.0,11.0
2,Active Inference,30,730.0,2624.722222222222,13781.205851123157,1,4,1,4,0,0,2,0.0,0.0
2,Active Inference,30,740.0,3204.3217546437745,11236.708178466264,1,4,1,4,0,0,0,0.0,0.0
2,Active Inference,30,750.0,7380.555555555556,10387.515428574243,1,4,1,4,0,0,2,0.0,5.0
2,Active Inference,30,760.0,30617.28725790586,16651.081261346393,3,2,3,2,0,0,0,0.0,0.0
2,Active Inference,30,770.0,27489.979921269925,22950.4296791366,4,4,4,4,0,0,2,0.0,0.0
2,Active Inference,30,780.0,10005.277777777777,17179.8795369308,4,3,3,1,0,1,0,9.0,0.0
2,Active Inference,30,790.0,20338.67989052649,9774.680969930108,1,5,1,4,1,1,2,0.0,14.0
2,Active Inference,30,800.0,14806.971777500865,8432.892339526226,2,2,2,2,1,0,0,0.0,0.0
2,Active Inference,30,810.0,0.0,27688.306710410743,1,5,1,5,0,0,2,0.0,0.0
2,Active Inference,30,820.0,14849.301723613138,35609.031200249476,3,4,3,4,0,1,0,1.0,0.0
2,Active Inference,30,830.0,17206.889670434895,34914.69734187922,4,6,4,6,1,1,2,0.0,4.0
2,Active Inference,30,840.0,20789.870346551957,23844.758986982553,4,4,4,4,1,0,2,11.0,0.0
2,Active Inference,30,850.0,11051.962622312163,0.0,5,2,4,2,1,0,0,33.0,0.0
2,Active Inference,30,860.0,0.0,10498.888888888889,0,4,0,4,0,0,2,0.0,16.0
2,Active Inference,30,870.0,9285.597701665845,10324.88515190049,3,4,3,4,0,0,0,0.0,0.0
2,Active Inference,30,880.0,10762.154890770224,5239.475111019823,2,4,2,3,0,0,2,0.0,2.0
2,Active Inference,30,890.0,5160.047134970045,67099.72404122251,2,5,2,5,0,2,0,0.0,0.0
2,Active Inference,30,900.0,3834.3184368248762,58644.40062826594,1,7,1,7,0,2,2,0.0,0.0
2,Active Inference,30,910.0,2971.097863865688,22344.664253305495,1,5,1,5,0,1,2,0.0,0.0
2,Active Inference,30,920.0,18251.851811553137,5493.232536002483,3,2,1,2,1,0,0,6.0,0.0
2,Active Inference,30,930.0,13287.984380560178,34397.955072736244,4,5,4,5,1,1,0,0.0,4.0
2,Active Inference,30,940.0,25570.748131260338,46238.23393099471,2,8,2,6,1,2,2,0.0,24.0
2,Active Inference,30,950.0,18826.812954705398,17844.031246689185,3,4,3,4,1,1,2,8.0,0.0
2,Active Inference,30,960.0,16573.69046140053,28321.04589606473,4,5,4,3,2,1,0,24.0,0.0
2,Active Inference,30,970.0,45079.337850939,28062.043500892072,3,5,2,4,1,1,0,0.0,0.0
2,Active Inference,30,980.0,23025.8726442863,42943.71095845929,4,10,3,7,1,2,0,0.0,30.0
2,Active Inference,30,990.0,0.0,41504.84928368808,1,12,1,9,0,2,2,0.0,79.0
2,Active Inference,30,1000.0,37117.40931072814,38224.33154392882,4,6,4,3,2,2,2,6.0,0.0
2,Active Inference,30,1010.0,50713.99087091734,49708.72088578482,6,6,4,6,2,2,0,16.0,0.0
2,Active Inference,30,1020.0,28310.05089123325,47633.18017200336,4,11,1,9,1,3,2,0.0,5.0
2,Active Inference,30,1030.0,30796.2838493592,38348.10257642698,5,6,5,3,1,1,0,24.0,0.0
2,Active Inference,30,1040.0,57370.38887398755,54674.72359400504,6,11,6,7,1,2,2,0.0,10.0
2,Active Inference,30,1050.0,65770.84929477758,30329.930416950985,7,9,7,9,1,1,0,2.0,0.0
2,Active Inference,30,1060.0,9400.576947308613,42343.870640657726,2,12,2,12,1,2,2,0.0,25.0
2,Active Inference,30,1070.0,39989.834596124245,80856.31916510224,6,7,6,7,2,2,0,9.0,0.0
2,Active Inference,30,1080.0,22267.433920670286,51423.443882888816,4,10,3,9,1,2,2,0.0,3.0
2,Active Inference,30,1090.0,27892.25380915835,47412.74196540048,6,8,5,7,1,0,2,16.0,0.0
2,Active Inference,30,1100.0,36227.25143768154,83690.74629092457,8,7,5,7,2,0,0,49.0,0.0
2,Active Inference,30,1110.0,32176.805694190356,76653.18550367479,5,12,4,11,1,1,2,0.0,4.0
2,Active Inference,30,1120.0,22664.50706170337,37976.13418317219,6,7,6,4,1,1,0,0.0,0.0
2,Active Inference,30,1130.0,22838.03432636602,52876.86443009375,4,14,4,12,0,1,0,0.0,17.0
2,Active Inference,30,1140.0,28853.15245712155,86360.48289846274,5,19,5,14,0,2,2,0.0,74.0
2,Active Inference,30,1150.0,62606.69355216686,92994.49578036508,9,11,8,6,1,3,0,13.0,0.0
2,Active Inference,30,1160.0,44204.086148840404,53131.95116037667,8,15,6,12,1,3,2,0.0,7.0
2,Active Inference,30,1170.0,31990.059175990034,35526.12629299962,9,11,5,10,1,0,2,22.0,0.0
2,Active Inference,30,1180.0,48913.35141832977,36629.84209303225,12,8,10,6,1,0,0,77.0,0.0
2,Active Inference,30,1190.0,24629.89921809116,52689.7543678625,6,15,6,14,0,1,2,0.0,9.0
2,Active Inference,30,1200.0,41408.34169945011,72133.55455983568,10,11,10,7,1,1,0,14.0,0.0
2,Active Inference,30,1210.0,62463.00775987168,111718.3367730427,8,19,7,16,2,3,2,0.0,16.0
2,Active Inference,30,1220.0,53541.78413346488,82089.31271215233,12,16,9,10,3,3,0,5.0,0.0
2,Active Inference,30,1230.0,75965.243418281,103277.46581595005,9,20,3,15,1,3,2,0.0,20.0
2,Active Inference,30,1240.0,82496.36863984192,86007.99235426023,12,15,10,9,2,2,0,14.0,0.0
2,Active Inference,30,1250.0,55588.993346768635,97139.08794244926,10,21,10,14,2,2,0,0.0,33.0
2,Active Inference,30,1260.0,56649.93652828603,111666.66653143072,7,29,7,20,1,4,2,0.0,133.0
2,Active Inference,30,1270.0,79384.58980191495,142814.48516154406,12,20,4,16,3,2,2,12.0,0.0
2,Active Inference,30,1280.0,68841.47218535481,76953.09680868655,15,13,12,9,3,2,0,62.0,0.0
2,Active Inference,30,1290.0,51592.76979566324,88601.28019246458,8,19,6,14,0,2,2,0.0,27.0
2,Active Inference,30,1300.0,21594.229178070997,52636.43191853382,11,11,11,10,0,1,2,22.0,0.0
2,Active Inference,30,1310.0,40780.764539782875,68056.2770738083,12,13,7,11,0,2,0,81.0,0.0
2,Active Inference,30,1320.0,20722.35930168042,75833.97695988248,4,18,4,14,0,2,2,0.0,26.0
2,Active Inference,30,1330.0,16916.290112323524,65986.04983210878,5,11,5,11,0,1,0,0.0,0.0
2,Active Inference,30,1340.0,27005.98126445727,59170.76274738076,5,18,5,17,0,1,2,0.0,22.0
2,Active Inference,30,1350.0,25393.361713984552,22526.74506642612,8,11,8,11,0,0,2,3.0,0.0
2,Active Inference,30,1360.0,69931.77748072387,26425.172730779694,12,8,10,8,1,0,2,36.0,0.0
2,Active Inference,30,1370.0,100240.9942371113,27811.8776444239,15,7,13,7,1,0,0,92.0,0.0
2,Active Inference,30,1380.0,17763.52523999338,50895.55779719573,4,11,2,8,0,0,2,0.0,7.0
2,Active Inference,30,1390.0,44785.30895586755,39784.26641745214,8,8,5,6,1,1,2,16.0,0.0
2,Active Inference,30,1400.0,41365.49120663221,64530.80836308993,10,9,9,9,2,1,0,56.0,0.0
2,Active Inference,30,1410.0,32004.48374211145,94768.1185376891,5,15,5,14,2,2,2,0.0,25.0
2,Active Inference,30,1420.0,58388.32018214147,62161.20671807535,8,10,8,6,2,2,2,0.0,0.0
2,Active Inference,30,1430.0,66821.25721317783,14740.458725378103,12,7,10,7,2,1,0,30.0,0.0
2,Active Inference,30,1440.0,27506.099951539967,40372.23276063802,5,10,4,7,0,2,2,0.0,13.0
2,Active Inference,30,1450.0,47966.95409076733,19650.11994077851,8,5,7,5,0,1,2,27.0,0.0
2,Active Inference,30,1460.0,30089.24039610079,32619.750757665293,9,7,7,7,0,0,0,67.0,0.0
2,Active Inference,30,1470.0,56623.97839070752,70080.5057018915,6,12,3,12,2,1,0,0.0,15.0
2,Active Inference,30,1480.0,10517.545491457027,45604.16143532025,5,15,5,13,2,2,2,0.0,61.0
2,Active Inference,30,1490.0,35742.12358891881,81906.69853630546,8,10,8,10,3,2,0,10.0,0.0
2,Active Inference,30,1500.0,53032.52510564826,111973.96033337605,5,15,5,11,2,4,0,0.0,23.0
2,Active Inference,30,1510.0,28300.364008425888,75648.76482990925,5,21,5,16,1,5,2,0.0,86.0
2,Active Inference,30,1520.0,53875.01526715903,70522.85328460812,7,12,5,8,1,3,0,17.0,0.0
2,Active Inference,30,1530.0,27599.691001714575,106083.75715597661,4,17,4,16,0,4,2,0.0,42.0
2,Active Inference,30,1540.0,27678.54165339808,75925.62681441792,7,10,5,8,0,1,0,9.0,0.0
2,Active Inference,30,1550.0,39200.0553150271,72856.9837767226,5,13,5,12,1,1,2,0.0,21.0
2,Active Inference,30,1560.0,45179.825096034605,48820.10774623742,6,6,5,6,1,0,2,6.0,0.0
2,Active Inference,30,1570.0,41415.82252082803,50620.56994583592,10,9,8,8,2,0,0,41.0,0.0
2,Active Inference,30,1580.0,7854.11701411284,38716.507670779785,2,11,2,6,1,0,2,0.0,21.0
2,Active Inference,30,1590.0,30337.82293859544,15268.857011805267,5,6,5,6,1,0,2,2.0,0.0
2,Active Inference,30,1600.0,37191.68420381988,48433.41203923844,7,9,5,7,1,1,0,22.0,0.0
2,Active Inference,30,1610.0,27700.43190642121,39408.63946353995,5,11,4,10,0,1,2,0.0,22.0
2,Active Inference,30,1620.0,17438.477245191178,44027.03385695805,5,6,3,6,0,2,0,5.0,0.0
2,Active Inference,30,1630.0,8739.29289011538,71643.60629542671,1,10,1,8,0,2,2,0.0,0.0
2,Active Inference,30,1640.0,11915.139541529166,60245.3656936188,4,8,4,5,0,1,0,0.0,0.0
2,Active Inference,30,1650.0,21938.525803277986,30256.8559471091,3,10,2,7,1,1,2,0.0,22.0
2,Active Inference,30,1660.0,35804.492620863915,42614.65026212811,6,6,4,4,1,1,2,3.0,0.0
2,Active Inference,30,1670.0,17144.14854881797,48461.83747313976,7,8,6,7,1,1,0,17.0,0.0
2,Active Inference,30,1680.0,43617.059019468885,42194.63739258672,5,12,4,11,1,1,2,0.0,21.0
2,Active Inference,30,1690.0,43902.79732208501,69497.54352913312,7,10,4,8,1,1,0,5.0,0.0
2,Active Inference,30,1700.0,35328.31749120291,60206.16045928608,5,13,5,8,0,2,2,0.0,16.0
2,Active Inference,30,1710.0,37424.30970870768,47448.80357258428,6,8,6,7,0,1,0,1.0,0.0
2,Active Inference,30,1720.0,27123.246398716987,69331.50788857408,5,12,1,11,0,1,0,0.0,10.0
2,Active Inference,30,1730.0,14669.86857466308,47625.807957310855,4,16,4,12,0,1,2,0.0,68.0
2,Active Inference,30,1740.0,43100.41679500819,29796.259747573007,8,8,8,7,0,1,2,13.0,0.0
2,Active Inference,30,1750.0,45378.70998627617,41154.95813942372,9,8,6,4,1,1,0,46.0,0.0
2,Active Inference,30,1760.0,43056.981281424014,47680.55446145123,5,13,5,11,1,1,2,0.0,9.0
2,Active Inference,30,1770.0,27145.241542872216,82712.69839663433,7,9,5,7,1,0,0,0.0,0.0
2,Active Inference,30,1780.0,47796.268933415966,42577.970506569276,5,13,2,8,0,0,2,0.0,16.0
2,Active Inference,30,1790.0,51535.79436657445,37410.340562898535,8,9,8,9,1,0,0,6.0,0.0
2,Active Inference,30,1800.0,32817.59142489969,82167.003927023,6,14,3,12,1,0,0,0.0,16.0
2,Active Inference,30,1810.0,4367.94990807761,27903.700300330656,3,16,3,13,0,0,2,0.0,75.0
2,Active Inference,30,1820.0,16281.034761565305,28052.4861729011,6,7,6,7,0,0,2,5.0,0.0
2,Active Inference,30,1830.0,41296.92286528382,13064.880856062931,8,6,6,6,0,0,0,35.0,0.0
2,Active Inference,30,1840.0,33379.28542489746,65706.88583035144,5,12,3,10,0,1,0,0.0,1.0
2,Active Inference,30,1850.0,29109.43835568965,94282.13921385785,4,17,3,13,0,1,2,0.0,37.0
2,Active Inference,30,1860.0,55195.069017491696,50196.612118362806,9,10,8,9,0,1,0,7.0,0.0
2,Active Inference,30,1870.0,39182.6753935615,91868.27094263426,6,16,5,11,0,1,0,0.0,29.0
2,Active Inference,30,1880.0,47543.35923420846,100413.58857429077,6,20,3,17,0,1,2,0.0,107.0
2,Active Inference,30,1890.0,43493.74094666116,39277.46902450578,7,12,3,10,0,0,0,12.0,0.0
2,Active Inference,30,1900.0,6088.209165002965,47850.626400030815,4,16,4,15,0,0,0,0.0,31.0
2,Active Inference,30,1910.0,9961.664480107213,61232.00218806461,5,20,5,16,0,0,2,0.0,118.0
2,Active Inference,30,1920.0,22798.840080891438,72471.91292979727,7,12,5,8,1,2,0,12.0,0.0
2,Active Inference,30,1930.0,57969.66301243608,108782.84156400671,6,17,3,16,2,2,2,0.0,23.0
2,Active Inference,30,1940.0,19393.346216446964,78261.78365575246,8,13,8,10,3,2,0,0.0,0.0
2,Active Inference,30,1950.0,54157.55345942741,78405.26572290127,7,19,4,9,1,3,2,0.0,28.0
2,Active Inference,30,1960.0,44004.97888773899,62492.012401889704,8,11,8,8,2,2,0,1.0,0.0
2,Active Inference,30,1970.0,44135.48131671853,60438.46691686253,4,15,3,11,1,2,2,0.0,20.0
2,Active Inference,30,1980.0,17588.363408213474,60340.25330283657,8,11,7,9,1,2,0,0.0,0.0
2,Active Inference,30,1990.0,8309.812698263491,57984.1363708931,4,16,4,14,0,2,2,0.0,40.0
2,Active Inference,30,2000.0,15207.314919122631,36274.479025439396,7,9,6,9,0,0,2,7.0,0.0
2,Active Inference,30,2010.0,56539.013887553374,100642.3551163472,12,11,10,5,1,1,0,39.0,0.0
2,Active Inference,30,2020.0,36589.27685418142,58901.71880842483,6,17,3,14,1,1,2,0.0,17.0
2,Active Inference,30,2030.0,44348.76621802548,39471.92403874545,10,10,7,8,1,1,2,4.0,0.0
2,Active Inference,30,2040.0,52510.17578982154,53942.92299125596,13,10,10,10,2,1,0,55.0,0.0
2,Active Inference,30,2050.0,52899.93351783112,79695.57441568443,7,17,7,15,2,2,2,0.0,8.0
2,Active Inference,30,2060.0,40772.51307308604,66512.57419426543,10,12,9,9,2,2,0,8.0,0.0
2,Active Inference,30,2070.0,37466.62197200024,85369.29476239943,5,17,3,14,1,2,2,0.0,30.0
2,Active Inference,30,2080.0,35520.88213022852,61590.807696593976,8,12,6,12,1,0,0,10.0,0.0
2,Active Inference,30,2090.0,17301.439734703534,89893.99409189838,5,18,5,13,0,0,2,0.0,31.0
2,Active Inference,30,2100.0,25805.208873622112,77496.1258313213,6,13,6,9,0,1,0,13.0,0.0
2,Active Inference,30,2110.0,23967.87723854195,85507.50213591993,5,18,5,14,0,2,2,0.0,22.0
2,Active Inference,30,2120.0,105292.31815633965,56115.85250807125,11,12,6,8,2,2,2,0.0,0.0
2,Active Inference,30,2130.0,42277.9989230823,56022.29525245513,12,13,9,12,2,1,0,25.0,0.0
2,Active Inference,30,2140.0,16754.01444170056,76457.99983090152,4,19,4,12,0,3,2,0.0,31.0
2,Active Inference,30,2150.0,25019.95832269662,66984.12867714865,7,14,7,7,0,2,2,3.0,0.0
2,Active Inference,30,2160.0,31003.081631768473,95426.44571312626,10,11,10,6,0,1,0,36.0,0.0
2,Active Inference,30,2170.0,35545.48640877093,62782.11759262005,7,20,2,18,1,1,2,0.0,23.0
2,Active Inference,30,2180.0,62910.75580854123,47915.579083167955,10,11,9,11,1,1,2,13.0,0.0
2,Active Inference,30,2190.0,46921.33184829212,42934.16708876197,14,11,11,8,1,1,0,55.0,0.0
2,Active Inference,30,2200.0,27266.01113561709,37232.592774050514,7,15,7,15,0,1,0,0.0,15.0
2,Active Inference,30,2210.0,28687.312474785846,67148.11527161126,5,21,4,16,1,1,2,0.0,98.0
2,Active Inference,30,2220.0,35236.88908858869,36023.153999175716,9,12,6,12,1,0,0,5.0,0.0
2,Active Inference,30,2230.0,48303.170996087356,50143.38918437113,8,18,8,14,0,0,2,0.0,29.0
2,Active Inference,30,2240.0,38833.78783281932,43947.10252998169,11,12,8,9,0,1,2,20.0,0.0
2,Active Inference,30,2250.0,36991.031778594035,56488.478435728175,12,9,11,8,0,1,0,72.0,0.0
2,Active Inference,30,2260.0,19145.48613725228,36015.024196521204,7,17,7,17,0,1,0,0.0,10.0
2,Active Inference,30,2270.0,22893.316518612446,86460.2747858183,7,24,6,19,1,2,2,0.0,72.0
2,Active Inference,30,2280.0,55397.63802823796,56910.49484738636,9,14,6,14,1,1,2,19.0,0.0
2,Active Inference,30,2290.0,27818.641545642156,44526.57430057155,12,12,11,12,1,0,0,55.0,0.0
2,Active Inference,30,2300.0,10694.206699693386,70595.07472591386,5,19,5,17,0,1,0,0.0,23.0
2,Active Inference,30,2310.0,36471.19189029735,110715.5202093739,6,24,6,18,1,2,2,0.0,104.0
2,Active Inference,30,2320.0,50142.56374926146,68034.25189537992,12,16,10,13,2,2,2,14.0,0.0
2,Active Inference,30,2330.0,47320.615300652404,58034.962615698314,15,13,11,11,2,1,0,53.0,0.0
2,Active Inference,30,2340.0,26228.369543970726,57732.19971822401,8,19,8,16,0,1,2,0.0,17.0
2,Active Inference,30,2350.0,20746.75248820551,60141.96670581616,9,14,9,11,0,1,0,15.0,0.0
2,Active Inference,30,2360.0,14793.663229774345,69608.8199721364,4,20,4,19,0,1,0,0.0,31.0
2,Active Inference,30,2370.0,24946.1748056289,87225.93513448132,5,28,5,27,0,1,2,0.0,140.0
2,Active Inference,30,2380.0,53231.23995099029,71757.00921316375,10,18,7,15,1,0,2,7.0,0.0
2,Active Inference,30,2390.0,64816.452051174216,52119.19613413651,14,11,12,9,1,1,2,42.0,0.0
2,Active Inference,30,2400.0,81819.66480682994,51581.26458483128,18,10,17,8,2,1,0,104.0,0.0
2,Active Inference,30,2410.0,30728.94072873558,77830.37131408758,9,17,8,12,1,2,0,0.0,10.0
2,Active Inference,30,2420.0,32370.8725099301,111957.54610308619,5,27,4,20,0,3,2,0.0,72.0
2,Active Inference,30,2430.0,48152.45646734782,126312.06735883493,9,22,5,18,0,1,0,3.0,0.0
2,Active Inference,30,2440.0,31946.691089601663,88947.60123921634,8,26,8,20,0,1,2,0.0,46.0
2,Active Inference,30,2450.0,33284.08724939403,91801.68958079274,11,19,9,13,0,1,2,20.0,0.0
2,Active Inference,30,2460.0,39927.416255210555,59098.84119218408,14,11,11,6,0,1,0,83.0,0.0
2,Active Inference,30,2470.0,41389.52906795633,54029.462563142115,7,18,6,17,1,1,0,0.0,16.0
2,Active Inference,30,2480.0,41141.331569304224,80489.58777399486,7,23,7,20,2,1,2,0.0,113.0
2,Active Inference,30,2490.0,99548.04323870258,98420.14176414291,11,17,9,13,2,1,2,4.0,0.0
2,Active Inference,30,2500.0,89400.84582439956,108357.17357534116,16,12,15,7,3,1,0,47.0,0.0
2,Active Inference,30,2510.0,83132.57922613824,79426.99031021525,10,18,8,15,1,3,2,0.0,9.0
2,Active Inference,30,2520.0,63691.32443324468,115478.52831292187,14,14,9,13,1,3,0,29.0,0.0
2,Active Inference,30,2530.0,70013.88209028402,105588.58426965875,8,21,8,14,2,3,2,0.0,25.0
2,Active Inference,30,2540.0,96523.97150013788,118287.75077658691,11,14,10,13,2,3,0,18.0,0.0
